age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,y,pdays_recod
39.0,admin,married,secondary,0.0,1117.0,1.0,0.0,cellular,8.0,may,77.0,2.0,0.0,0.0,0.0
28.0,blue-collar,married,secondary,0.0,1325.0,1.0,0.0,cellular,15.0,may,242.0,1.0,0.0,0.0,0.0
59.0,retired,married,secondary,0.0,0.0,0.0,0.0,cellular,18.0,jul,247.0,4.0,0.0,0.0,0.0
55.0,management,divorced,tertiary,0.0,1598.0,0.0,0.0,cellular,22.0,aug,607.0,2.0,0.0,0.0,0.0
34.0,management,married,tertiary,0.0,3301.0,1.0,0.0,cellular,17.0,jun,485.0,2.0,4.0,1.0,173.0
24.0,student,single,secondary,0.0,822.0,0.0,0.0,cellular,27.0,oct,184.0,1.0,2.0,1.0,309.0
42.0,technician,divorced,secondary,0.0,-280.0,1.0,0.0,cellular,26.0,may,258.0,1.0,0.0,0.0,0.0
34.0,management,single,tertiary,0.0,1534.0,1.0,0.0,cellular,16.0,apr,156.0,1.0,7.0,0.0,253.0
34.0,admin,married,secondary,0.0,1671.0,0.0,0.0,cellular,21.0,may,160.0,1.0,0.0,0.0,0.0
51.0,self-employed,married,secondary,0.0,462.0,0.0,0.0,cellular,16.0,jun,1021.0,1.0,0.0,0.0,0.0
58.0,blue-collar,married,primary,0.0,0.0,1.0,0.0,cellular,31.0,may,5.0,2.0,0.0,0.0,0.0
44.0,management,married,secondary,0.0,2776.0,1.0,0.0,cellular,27.0,jan,701.0,1.0,0.0,1.0,0.0
33.0,blue-collar,married,secondary,0.0,139.0,1.0,1.0,cellular,18.0,may,732.0,2.0,5.0,1.0,0.0
34.0,management,married,tertiary,0.0,573.0,0.0,0.0,cellular,10.0,aug,122.0,1.0,0.0,0.0,0.0
39.0,admin,married,secondary,0.0,475.0,1.0,0.0,cellular,7.0,may,559.0,1.0,0.0,0.0,0.0
42.0,blue-collar,divorced,secondary,0.0,47.0,1.0,1.0,cellular,8.0,may,183.0,1.0,0.0,0.0,0.0
46.0,management,single,tertiary,0.0,2154.0,1.0,0.0,cellular,21.0,jul,87.0,4.0,0.0,0.0,0.0
31.0,self-employed,single,tertiary,0.0,96.0,0.0,0.0,cellular,5.0,feb,577.0,2.0,0.0,0.0,0.0
39.0,entrepreneur,married,tertiary,0.0,83.0,1.0,0.0,cellular,11.0,jul,193.0,2.0,0.0,0.0,0.0
34.0,management,single,tertiary,0.0,6766.0,0.0,0.0,cellular,28.0,aug,210.0,5.0,0.0,0.0,0.0
47.0,management,married,secondary,0.0,3973.0,1.0,0.0,cellular,6.0,may,732.0,2.0,0.0,0.0,0.0
48.0,blue-collar,single,secondary,0.0,-552.0,0.0,1.0,cellular,21.0,nov,150.0,2.0,0.0,0.0,0.0
30.0,self-employed,single,tertiary,0.0,48.0,0.0,0.0,cellular,21.0,nov,140.0,1.0,0.0,0.0,0.0
38.0,technician,married,secondary,0.0,7696.0,1.0,0.0,cellular,20.0,nov,386.0,2.0,0.0,0.0,0.0
24.0,services,married,secondary,0.0,4500.0,1.0,0.0,cellular,11.0,may,733.0,2.0,0.0,1.0,0.0
34.0,technician,married,secondary,0.0,462.0,1.0,0.0,cellular,19.0,nov,108.0,1.0,0.0,0.0,0.0
46.0,management,married,tertiary,0.0,46.0,1.0,1.0,cellular,17.0,nov,80.0,1.0,1.0,0.0,0.0
32.0,admin,divorced,secondary,1.0,-18.0,1.0,0.0,cellular,12.0,may,155.0,3.0,0.0,0.0,0.0
46.0,services,married,secondary,0.0,451.0,1.0,1.0,cellular,13.0,may,389.0,4.0,0.0,0.0,0.0
26.0,self-employed,married,tertiary,0.0,479.0,1.0,0.0,cellular,9.0,feb,183.0,3.0,0.0,0.0,0.0
42.0,blue-collar,married,secondary,0.0,0.0,1.0,0.0,cellular,21.0,nov,328.0,6.0,0.0,0.0,0.0
50.0,technician,married,secondary,0.0,1130.0,1.0,0.0,cellular,23.0,jul,119.0,2.0,0.0,0.0,0.0
41.0,blue-collar,married,primary,0.0,389.0,1.0,0.0,cellular,16.0,jun,87.0,6.0,0.0,0.0,0.0
32.0,management,married,secondary,0.0,401.0,1.0,0.0,cellular,15.0,may,294.0,2.0,0.0,0.0,0.0
58.0,housemaid,single,tertiary,0.0,145.0,1.0,1.0,cellular,16.0,may,128.0,2.0,0.0,0.0,0.0
45.0,technician,married,secondary,0.0,115.0,1.0,0.0,cellular,6.0,may,108.0,1.0,0.0,0.0,0.0
28.0,admin,single,secondary,0.0,89.0,1.0,1.0,cellular,6.0,feb,172.0,2.0,0.0,0.0,0.0
35.0,management,married,secondary,0.0,94.0,1.0,1.0,cellular,14.0,may,208.0,2.0,0.0,0.0,0.0
39.0,services,married,secondary,0.0,1438.0,1.0,0.0,cellular,20.0,may,212.0,2.0,0.0,0.0,0.0
49.0,unemployed,divorced,tertiary,0.0,780.0,0.0,0.0,cellular,8.0,nov,148.0,1.0,2.0,0.0,-471.0
50.0,management,married,tertiary,0.0,207.0,1.0,0.0,cellular,4.0,feb,183.0,1.0,0.0,0.0,0.0
37.0,management,married,tertiary,0.0,238.0,0.0,0.0,cellular,3.0,feb,185.0,1.0,1.0,1.0,308.0
45.0,blue-collar,married,primary,0.0,2433.0,0.0,0.0,cellular,6.0,aug,133.0,2.0,0.0,0.0,0.0
30.0,housemaid,single,secondary,0.0,1924.0,1.0,0.0,cellular,6.0,feb,170.0,1.0,0.0,0.0,0.0
48.0,management,married,tertiary,0.0,-471.0,1.0,0.0,cellular,19.0,may,668.0,7.0,0.0,0.0,0.0
36.0,management,single,tertiary,0.0,1531.0,1.0,0.0,cellular,8.0,may,81.0,3.0,1.0,0.0,230.0
41.0,management,single,secondary,0.0,764.0,0.0,0.0,cellular,12.0,jun,230.0,2.0,0.0,0.0,0.0
55.0,blue-collar,married,secondary,0.0,383.0,0.0,0.0,cellular,5.0,may,287.0,1.0,0.0,0.0,0.0
70.0,retired,married,primary,0.0,3782.0,0.0,0.0,cellular,16.0,mar,618.0,1.0,0.0,0.0,0.0
41.0,management,married,tertiary,0.0,326.0,1.0,0.0,cellular,5.0,may,788.0,1.0,0.0,1.0,0.0
47.0,services,divorced,secondary,0.0,691.0,0.0,0.0,cellular,6.0,feb,183.0,6.0,0.0,0.0,0.0
34.0,technician,single,secondary,0.0,0.0,1.0,0.0,cellular,21.0,aug,163.0,2.0,0.0,0.0,0.0
33.0,management,single,tertiary,0.0,99.0,0.0,0.0,cellular,8.0,jul,159.0,1.0,0.0,0.0,0.0
58.0,retired,married,secondary,0.0,502.0,1.0,0.0,cellular,12.0,may,197.0,2.0,3.0,0.0,30.0
51.0,management,married,tertiary,0.0,-15.0,0.0,0.0,cellular,25.0,jul,212.0,2.0,0.0,0.0,0.0
45.0,management,married,tertiary,0.0,1929.0,1.0,0.0,cellular,29.0,may,44.0,15.0,0.0,0.0,0.0
55.0,admin,married,secondary,0.0,0.0,0.0,0.0,cellular,23.0,sep,180.0,2.0,3.0,0.0,162.0
30.0,blue-collar,single,primary,0.0,185.0,0.0,0.0,cellular,26.0,jun,11.0,1.0,0.0,0.0,0.0
27.0,services,single,secondary,0.0,0.0,1.0,0.0,cellular,7.0,may,388.0,7.0,0.0,0.0,0.0
59.0,retired,married,secondary,0.0,319.0,1.0,0.0,cellular,5.0,may,143.0,3.0,0.0,0.0,0.0
34.0,management,single,tertiary,0.0,462.0,1.0,0.0,cellular,7.0,may,191.0,1.0,1.0,0.0,106.0
47.0,technician,divorced,tertiary,0.0,-1148.0,1.0,1.0,cellular,27.0,may,62.0,2.0,0.0,0.0,0.0
44.0,blue-collar,married,primary,0.0,-11.0,1.0,0.0,cellular,9.0,may,13.0,1.0,0.0,0.0,0.0
35.0,admin,single,secondary,0.0,0.0,1.0,0.0,cellular,13.0,may,1073.0,1.0,0.0,1.0,0.0
45.0,management,married,tertiary,0.0,-206.0,1.0,0.0,cellular,6.0,may,337.0,2.0,0.0,0.0,0.0
42.0,blue-collar,married,primary,0.0,704.0,1.0,1.0,telephone,31.0,jul,88.0,10.0,0.0,0.0,0.0
38.0,technician,married,secondary,0.0,1931.0,0.0,0.0,cellular,2.0,may,167.0,1.0,0.0,0.0,102.0
34.0,management,single,secondary,0.0,943.0,1.0,0.0,cellular,29.0,aug,96.0,2.0,0.0,0.0,0.0
35.0,technician,married,secondary,0.0,327.0,1.0,0.0,cellular,13.0,apr,537.0,3.0,0.0,0.0,0.0
58.0,retired,married,secondary,0.0,983.0,0.0,0.0,cellular,5.0,aug,139.0,1.0,0.0,0.0,0.0
44.0,blue-collar,single,primary,0.0,787.0,1.0,0.0,cellular,30.0,may,570.0,2.0,0.0,0.0,0.0
45.0,entrepreneur,married,tertiary,0.0,462.0,1.0,0.0,cellular,29.0,jul,100.0,3.0,0.0,0.0,0.0
39.0,blue-collar,married,secondary,0.0,3060.0,1.0,0.0,cellular,15.0,may,253.0,2.0,0.0,0.0,0.0
44.0,services,married,secondary,0.0,5780.0,1.0,0.0,cellular,1.0,apr,525.0,2.0,0.0,0.0,0.0
38.0,unemployed,married,tertiary,0.0,1449.0,0.0,0.0,cellular,26.0,may,535.0,6.0,0.0,0.0,0.0
39.0,technician,married,secondary,0.0,1412.0,0.0,0.0,cellular,6.0,aug,131.0,3.0,0.0,0.0,0.0
21.0,student,single,secondary,0.0,681.0,0.0,0.0,cellular,20.0,aug,6.0,2.0,0.0,0.0,0.0
38.0,entrepreneur,married,tertiary,0.0,228.0,1.0,0.0,cellular,5.0,feb,105.0,1.0,0.0,0.0,0.0
42.0,admin,married,secondary,0.0,0.0,0.0,0.0,cellular,19.0,jun,370.0,1.0,0.0,0.0,0.0
45.0,technician,single,tertiary,0.0,2087.0,0.0,0.0,cellular,29.0,aug,29.0,14.0,0.0,0.0,0.0
39.0,management,married,secondary,0.0,2.0,1.0,1.0,cellular,5.0,may,184.0,1.0,6.0,0.0,233.0
48.0,technician,married,secondary,0.0,197.0,0.0,1.0,cellular,3.0,feb,47.0,2.0,3.0,0.0,178.0
34.0,services,married,secondary,0.0,0.0,0.0,1.0,cellular,2.0,jul,193.0,4.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,1905.0,1.0,0.0,cellular,16.0,jul,709.0,2.0,0.0,1.0,0.0
39.0,technician,married,tertiary,0.0,118.0,0.0,0.0,cellular,6.0,aug,358.0,2.0,0.0,0.0,0.0
39.0,entrepreneur,married,tertiary,0.0,2644.0,1.0,0.0,cellular,20.0,may,253.0,2.0,0.0,0.0,0.0
36.0,self-employed,married,tertiary,0.0,16430.0,1.0,0.0,cellular,6.0,jun,197.0,3.0,0.0,0.0,0.0
35.0,technician,married,secondary,0.0,13.0,0.0,0.0,cellular,22.0,may,94.0,2.0,0.0,0.0,0.0
57.0,services,divorced,secondary,0.0,14.0,0.0,1.0,cellular,22.0,jul,445.0,2.0,0.0,0.0,0.0
28.0,technician,single,secondary,0.0,769.0,1.0,0.0,cellular,15.0,may,153.0,1.0,2.0,0.0,29.0
43.0,management,married,tertiary,0.0,3485.0,0.0,0.0,cellular,18.0,jun,113.0,1.0,0.0,0.0,0.0
57.0,management,married,secondary,0.0,139.0,0.0,0.0,cellular,17.0,aug,80.0,1.0,0.0,0.0,0.0
34.0,services,divorced,secondary,0.0,202.0,1.0,0.0,cellular,15.0,may,318.0,1.0,0.0,0.0,0.0
36.0,technician,married,tertiary,0.0,6.0,1.0,0.0,cellular,27.0,jan,100.0,1.0,1.0,0.0,-35.0
47.0,management,divorced,tertiary,0.0,2515.0,1.0,0.0,cellular,20.0,jun,40.0,3.0,0.0,0.0,0.0
36.0,management,divorced,tertiary,0.0,5195.0,1.0,0.0,cellular,2.0,jun,55.0,2.0,0.0,0.0,0.0
33.0,management,married,tertiary,0.0,2098.0,0.0,0.0,cellular,20.0,nov,67.0,1.0,0.0,0.0,0.0
57.0,management,married,tertiary,0.0,320.0,0.0,0.0,cellular,7.0,aug,76.0,2.0,0.0,0.0,0.0
57.0,management,married,tertiary,0.0,3431.0,1.0,0.0,cellular,16.0,may,73.0,1.0,0.0,0.0,0.0
34.0,admin,married,secondary,0.0,50.0,1.0,0.0,cellular,20.0,may,89.0,2.0,0.0,0.0,0.0
51.0,housemaid,divorced,tertiary,0.0,370.0,1.0,0.0,cellular,19.0,aug,109.0,3.0,0.0,0.0,0.0
39.0,blue-collar,divorced,primary,0.0,-182.0,0.0,0.0,cellular,9.0,jul,98.0,1.0,0.0,0.0,0.0
52.0,self-employed,single,tertiary,0.0,1623.0,1.0,0.0,cellular,5.0,jun,183.0,2.0,0.0,0.0,0.0
43.0,entrepreneur,married,tertiary,0.0,13342.0,1.0,0.0,cellular,18.0,nov,465.0,1.0,0.0,0.0,0.0
58.0,retired,single,primary,0.0,6570.0,0.0,0.0,cellular,21.0,jul,106.0,3.0,0.0,0.0,0.0
53.0,admin,married,secondary,0.0,225.0,1.0,0.0,cellular,20.0,apr,304.0,1.0,1.0,0.0,60.0
44.0,management,married,secondary,0.0,-665.0,0.0,0.0,cellular,30.0,jul,342.0,3.0,0.0,0.0,0.0
29.0,management,single,tertiary,0.0,0.0,0.0,0.0,cellular,16.0,may,16.0,2.0,0.0,0.0,0.0
27.0,services,single,secondary,0.0,54.0,1.0,0.0,cellular,28.0,may,543.0,2.0,0.0,1.0,0.0
35.0,blue-collar,married,primary,0.0,46.0,0.0,0.0,cellular,8.0,may,338.0,3.0,0.0,0.0,0.0
40.0,self-employed,married,secondary,0.0,2.0,0.0,0.0,cellular,22.0,aug,197.0,5.0,0.0,0.0,0.0
34.0,blue-collar,married,secondary,0.0,103.0,1.0,0.0,cellular,8.0,may,956.0,2.0,0.0,0.0,0.0
38.0,admin,single,secondary,0.0,883.0,1.0,0.0,cellular,12.0,may,95.0,1.0,0.0,0.0,73.0
32.0,services,married,secondary,0.0,462.0,1.0,0.0,cellular,15.0,may,546.0,9.0,0.0,0.0,0.0
41.0,admin,married,secondary,0.0,8238.0,1.0,1.0,cellular,30.0,may,124.0,4.0,0.0,0.0,0.0
25.0,blue-collar,single,secondary,0.0,913.0,1.0,0.0,cellular,7.0,jul,113.0,4.0,0.0,0.0,0.0
38.0,blue-collar,divorced,secondary,0.0,595.0,1.0,0.0,cellular,7.0,may,245.0,3.0,0.0,0.0,0.0
39.0,technician,married,secondary,0.0,7.0,1.0,0.0,cellular,22.0,jul,183.0,2.0,0.0,0.0,0.0
37.0,technician,single,tertiary,0.0,1661.0,0.0,0.0,cellular,19.0,aug,199.0,5.0,0.0,0.0,0.0
30.0,management,married,tertiary,0.0,462.0,1.0,0.0,cellular,5.0,apr,470.0,7.0,3.0,1.0,-26.0
36.0,services,married,secondary,0.0,338.0,0.0,0.0,cellular,14.0,may,90.0,1.0,0.0,0.0,0.0
33.0,admin,single,tertiary,0.0,490.0,1.0,0.0,cellular,7.0,may,31.0,1.0,2.0,0.0,37.0
35.0,management,married,tertiary,0.0,2682.0,1.0,0.0,cellular,9.0,jul,156.0,2.0,0.0,0.0,0.0
24.0,services,married,tertiary,0.0,0.0,1.0,0.0,cellular,27.0,may,299.0,1.0,0.0,0.0,0.0
29.0,unemployed,married,secondary,0.0,596.0,0.0,0.0,cellular,30.0,jan,510.0,2.0,0.0,0.0,0.0
54.0,blue-collar,married,secondary,0.0,2059.0,1.0,0.0,cellular,25.0,aug,177.0,4.0,0.0,0.0,0.0
27.0,management,married,secondary,0.0,132.0,0.0,0.0,cellular,13.0,oct,123.0,2.0,0.0,0.0,0.0
34.0,management,married,secondary,0.0,0.0,0.0,0.0,cellular,2.0,feb,270.0,1.0,0.0,0.0,0.0
39.0,blue-collar,married,primary,0.0,385.0,1.0,0.0,cellular,16.0,may,225.0,4.0,0.0,0.0,0.0
38.0,management,married,tertiary,0.0,223.0,0.0,0.0,cellular,28.0,jan,63.0,1.0,0.0,0.0,0.0
39.0,management,married,tertiary,0.0,0.0,1.0,0.0,cellular,3.0,jun,247.0,13.0,0.0,0.0,0.0
26.0,services,single,secondary,0.0,512.0,1.0,1.0,cellular,30.0,jan,206.0,5.0,3.0,0.0,161.0
36.0,entrepreneur,married,tertiary,0.0,1169.0,1.0,0.0,cellular,6.0,may,168.0,2.0,0.0,0.0,0.0
35.0,management,single,tertiary,0.0,71.0,1.0,0.0,cellular,21.0,may,836.0,12.0,0.0,0.0,0.0
30.0,management,single,tertiary,0.0,940.0,0.0,0.0,cellular,8.0,aug,131.0,2.0,0.0,0.0,0.0
25.0,technician,single,secondary,0.0,-80.0,1.0,1.0,cellular,3.0,jun,89.0,1.0,0.0,0.0,0.0
34.0,technician,married,secondary,0.0,0.0,1.0,0.0,cellular,29.0,aug,116.0,4.0,0.0,0.0,0.0
52.0,management,married,primary,0.0,1317.0,0.0,0.0,cellular,12.0,jun,183.0,1.0,0.0,0.0,0.0
39.0,admin,married,secondary,0.0,179.0,0.0,0.0,cellular,6.0,sep,36.0,1.0,0.0,0.0,0.0
34.0,management,married,secondary,0.0,1007.0,1.0,0.0,cellular,21.0,jul,240.0,2.0,0.0,0.0,0.0
33.0,services,married,secondary,0.0,804.0,1.0,1.0,cellular,8.0,may,266.0,1.0,0.0,0.0,0.0
30.0,student,single,secondary,0.0,4.0,0.0,0.0,cellular,4.0,feb,443.0,2.0,0.0,0.0,0.0
51.0,blue-collar,married,primary,0.0,0.0,1.0,0.0,cellular,10.0,jul,183.0,1.0,0.0,0.0,0.0
36.0,services,single,secondary,0.0,417.0,1.0,0.0,cellular,6.0,feb,15.0,10.0,3.0,0.0,193.0
48.0,blue-collar,married,primary,0.0,1678.0,0.0,0.0,cellular,28.0,jan,263.0,2.0,0.0,0.0,0.0
37.0,services,divorced,secondary,0.0,532.0,1.0,0.0,cellular,11.0,jun,199.0,1.0,0.0,0.0,0.0
58.0,management,married,secondary,0.0,407.0,1.0,0.0,cellular,29.0,jul,145.0,2.0,0.0,0.0,0.0
56.0,management,divorced,tertiary,0.0,659.0,0.0,1.0,cellular,2.0,jun,56.0,1.0,0.0,0.0,0.0
34.0,blue-collar,married,secondary,0.0,393.0,1.0,0.0,cellular,5.0,may,11.0,9.0,0.0,0.0,0.0
26.0,services,single,secondary,0.0,0.0,0.0,0.0,cellular,29.0,jul,165.0,2.0,0.0,0.0,0.0
39.0,management,single,secondary,0.0,838.0,1.0,0.0,cellular,12.0,may,619.0,3.0,0.0,0.0,0.0
35.0,services,married,secondary,0.0,195.0,1.0,0.0,cellular,17.0,apr,203.0,1.0,0.0,0.0,0.0
45.0,entrepreneur,married,secondary,0.0,68.0,1.0,0.0,cellular,7.0,may,254.0,1.0,0.0,0.0,0.0
37.0,technician,single,secondary,0.0,-242.0,1.0,0.0,cellular,13.0,aug,1149.0,6.0,0.0,1.0,0.0
35.0,management,divorced,secondary,0.0,321.0,1.0,0.0,cellular,9.0,may,189.0,2.0,0.0,0.0,0.0
43.0,services,single,secondary,0.0,3403.0,1.0,0.0,cellular,12.0,nov,707.0,2.0,2.0,1.0,303.0
28.0,blue-collar,married,secondary,0.0,8.0,1.0,0.0,cellular,15.0,may,196.0,1.0,0.0,0.0,0.0
32.0,blue-collar,married,secondary,0.0,739.0,1.0,0.0,cellular,9.0,may,171.0,1.0,0.0,0.0,0.0
26.0,unemployed,single,secondary,0.0,622.0,0.0,0.0,cellular,28.0,jan,1451.0,2.0,0.0,1.0,0.0
39.0,blue-collar,married,secondary,0.0,1439.0,1.0,0.0,telephone,28.0,jul,183.0,6.0,0.0,0.0,0.0
32.0,technician,single,secondary,0.0,6402.0,1.0,0.0,cellular,6.0,may,158.0,1.0,1.0,0.0,233.0
30.0,unemployed,married,secondary,0.0,1210.0,1.0,0.0,cellular,9.0,jul,100.0,4.0,0.0,0.0,0.0
39.0,management,single,tertiary,0.0,122.0,0.0,1.0,cellular,8.0,jul,160.0,1.0,0.0,0.0,0.0
30.0,student,single,secondary,0.0,0.0,1.0,0.0,cellular,19.0,nov,661.0,1.0,0.0,0.0,0.0
47.0,services,married,secondary,0.0,3333.0,1.0,1.0,cellular,29.0,jul,114.0,2.0,0.0,0.0,0.0
33.0,technician,married,tertiary,0.0,16992.0,1.0,0.0,cellular,29.0,may,58.0,2.0,0.0,0.0,0.0
57.0,blue-collar,married,primary,0.0,462.0,1.0,0.0,cellular,31.0,jul,25.0,8.0,0.0,0.0,0.0
35.0,admin,married,secondary,0.0,0.0,1.0,0.0,cellular,7.0,may,121.0,2.0,0.0,0.0,0.0
53.0,technician,married,tertiary,0.0,6072.0,0.0,1.0,cellular,16.0,jun,226.0,4.0,0.0,0.0,0.0
24.0,retired,single,secondary,0.0,366.0,0.0,1.0,cellular,16.0,may,234.0,2.0,0.0,0.0,0.0
54.0,management,divorced,tertiary,0.0,0.0,0.0,1.0,cellular,10.0,jul,88.0,1.0,0.0,0.0,0.0
31.0,management,married,tertiary,0.0,1343.0,1.0,1.0,cellular,21.0,may,85.0,1.0,0.0,0.0,0.0
41.0,entrepreneur,married,secondary,0.0,2105.0,1.0,0.0,cellular,18.0,nov,134.0,1.0,0.0,0.0,0.0
44.0,management,married,secondary,0.0,2319.0,0.0,0.0,cellular,4.0,may,251.0,3.0,0.0,0.0,0.0
30.0,management,married,tertiary,0.0,877.0,0.0,0.0,cellular,13.0,aug,202.0,1.0,5.0,0.0,317.0
39.0,entrepreneur,married,secondary,1.0,-2082.0,0.0,1.0,cellular,28.0,jul,123.0,6.0,0.0,0.0,0.0
60.0,retired,married,secondary,0.0,89.0,0.0,0.0,cellular,30.0,apr,156.0,2.0,0.0,0.0,0.0
43.0,self-employed,married,secondary,0.0,104.0,0.0,0.0,cellular,17.0,jun,332.0,1.0,0.0,0.0,0.0
39.0,management,married,tertiary,0.0,1750.0,1.0,0.0,telephone,14.0,may,90.0,3.0,0.0,0.0,0.0
56.0,management,married,primary,0.0,772.0,1.0,0.0,telephone,20.0,nov,291.0,2.0,0.0,0.0,0.0
42.0,technician,married,secondary,0.0,1048.0,1.0,0.0,cellular,6.0,feb,183.0,2.0,0.0,0.0,0.0
40.0,technician,married,secondary,0.0,0.0,1.0,1.0,cellular,26.0,jul,105.0,2.0,1.0,0.0,228.0
36.0,services,married,secondary,0.0,3064.0,1.0,0.0,telephone,11.0,may,1143.0,4.0,0.0,0.0,0.0
40.0,services,married,primary,0.0,33.0,0.0,0.0,cellular,26.0,may,70.0,3.0,0.0,0.0,0.0
31.0,housemaid,single,tertiary,0.0,287.0,1.0,0.0,cellular,19.0,nov,182.0,1.0,0.0,0.0,0.0
41.0,technician,divorced,secondary,0.0,0.0,1.0,0.0,cellular,17.0,nov,386.0,2.0,0.0,0.0,0.0
58.0,housemaid,married,primary,0.0,419.0,0.0,1.0,cellular,5.0,jun,295.0,3.0,0.0,0.0,0.0
36.0,services,married,secondary,0.0,257.0,1.0,0.0,cellular,12.0,may,86.0,2.0,0.0,0.0,0.0
52.0,technician,married,secondary,0.0,118.0,0.0,0.0,cellular,28.0,aug,16.0,2.0,0.0,0.0,0.0
42.0,management,married,tertiary,0.0,251.0,0.0,0.0,cellular,20.0,aug,413.0,2.0,0.0,0.0,0.0
32.0,management,married,tertiary,0.0,1731.0,1.0,1.0,cellular,29.0,may,323.0,3.0,0.0,0.0,0.0
62.0,management,married,tertiary,0.0,0.0,0.0,0.0,cellular,13.0,oct,78.0,3.0,0.0,0.0,0.0
31.0,technician,single,secondary,0.0,23.0,0.0,0.0,cellular,25.0,aug,121.0,3.0,0.0,0.0,0.0
41.0,blue-collar,single,secondary,1.0,-386.0,0.0,1.0,cellular,20.0,nov,477.0,1.0,0.0,1.0,0.0
34.0,self-employed,married,tertiary,0.0,5498.0,0.0,0.0,cellular,19.0,nov,265.0,1.0,0.0,0.0,0.0
44.0,management,single,tertiary,0.0,5063.0,0.0,0.0,cellular,27.0,oct,418.0,2.0,0.0,1.0,0.0
42.0,blue-collar,married,secondary,0.0,7041.0,1.0,0.0,cellular,28.0,jul,386.0,4.0,0.0,0.0,0.0
37.0,entrepreneur,single,secondary,0.0,654.0,0.0,0.0,cellular,19.0,may,594.0,2.0,0.0,0.0,0.0
47.0,management,married,tertiary,0.0,1890.0,0.0,0.0,cellular,8.0,jul,161.0,1.0,0.0,0.0,0.0
32.0,unemployed,married,secondary,0.0,2400.0,1.0,1.0,cellular,5.0,may,450.0,3.0,0.0,0.0,0.0
46.0,management,married,secondary,0.0,462.0,1.0,0.0,cellular,25.0,aug,217.0,6.0,0.0,0.0,0.0
39.0,technician,single,tertiary,0.0,1190.0,0.0,0.0,cellular,8.0,aug,136.0,1.0,0.0,0.0,0.0
28.0,services,single,secondary,0.0,229.0,1.0,0.0,cellular,9.0,may,322.0,1.0,0.0,0.0,0.0
26.0,student,single,secondary,0.0,203.0,0.0,0.0,cellular,16.0,nov,104.0,1.0,1.0,0.0,204.0
52.0,technician,married,secondary,0.0,1818.0,0.0,1.0,cellular,17.0,nov,189.0,2.0,4.0,0.0,289.0
42.0,management,married,secondary,0.0,1289.0,0.0,0.0,cellular,15.0,jul,250.0,4.0,2.0,1.0,-15.0
33.0,technician,divorced,tertiary,0.0,39.0,1.0,0.0,cellular,19.0,aug,123.0,5.0,0.0,0.0,0.0
73.0,retired,married,primary,0.0,796.0,0.0,0.0,cellular,23.0,oct,427.0,1.0,2.0,1.0,218.0
35.0,admin,married,secondary,0.0,57.0,0.0,1.0,cellular,8.0,jul,632.0,2.0,0.0,0.0,0.0
40.0,management,married,tertiary,0.0,1548.0,1.0,0.0,cellular,13.0,apr,101.0,3.0,0.0,0.0,0.0
51.0,technician,married,secondary,0.0,117.0,0.0,0.0,cellular,24.0,aug,467.0,2.0,4.0,1.0,312.0
37.0,admin,single,secondary,0.0,0.0,1.0,0.0,cellular,16.0,apr,640.0,2.0,0.0,0.0,0.0
28.0,blue-collar,married,secondary,0.0,64.0,1.0,0.0,cellular,13.0,may,160.0,3.0,0.0,0.0,0.0
39.0,technician,divorced,tertiary,0.0,0.0,1.0,0.0,cellular,12.0,jun,177.0,3.0,0.0,0.0,0.0
45.0,technician,married,secondary,0.0,118.0,1.0,0.0,cellular,7.0,may,208.0,2.0,0.0,0.0,0.0
29.0,technician,single,tertiary,0.0,218.0,1.0,0.0,cellular,12.0,apr,169.0,1.0,0.0,0.0,0.0
35.0,housemaid,married,tertiary,0.0,20.0,1.0,1.0,cellular,17.0,may,505.0,3.0,0.0,0.0,0.0
39.0,blue-collar,married,secondary,0.0,-28.0,1.0,0.0,cellular,18.0,may,284.0,2.0,1.0,0.0,0.0
46.0,blue-collar,married,primary,0.0,665.0,0.0,0.0,cellular,30.0,jan,89.0,4.0,0.0,0.0,165.0
25.0,student,single,tertiary,0.0,5.0,0.0,0.0,cellular,29.0,sep,183.0,1.0,0.0,0.0,0.0
36.0,management,married,tertiary,0.0,925.0,0.0,0.0,cellular,14.0,may,321.0,3.0,4.0,1.0,211.0
42.0,blue-collar,married,primary,0.0,2519.0,1.0,0.0,cellular,15.0,may,262.0,4.0,0.0,0.0,0.0
57.0,admin,married,secondary,0.0,3927.0,0.0,0.0,cellular,13.0,oct,61.0,1.0,0.0,0.0,0.0
36.0,technician,married,tertiary,0.0,1327.0,0.0,0.0,cellular,29.0,oct,174.0,2.0,0.0,0.0,0.0
31.0,unemployed,married,secondary,0.0,3242.0,0.0,0.0,cellular,25.0,jun,292.0,2.0,0.0,0.0,0.0
59.0,technician,married,primary,0.0,3163.0,1.0,0.0,cellular,29.0,may,240.0,2.0,0.0,0.0,0.0
50.0,unemployed,divorced,secondary,0.0,32.0,0.0,0.0,cellular,4.0,aug,282.0,2.0,0.0,0.0,0.0
47.0,admin,married,tertiary,0.0,310.0,1.0,1.0,telephone,14.0,aug,128.0,6.0,0.0,0.0,0.0
46.0,housemaid,married,primary,0.0,0.0,0.0,0.0,telephone,2.0,feb,183.0,1.0,0.0,0.0,0.0
